{4: 192, 6: 320, 8: 4416}
68,103,188,212,396,465,584,619
68,85,212,241,257,465,584,833
68,107,163,199,279,512,623,741
68,72,195,199,512,745,880,884
68,103,188,195,275,396,584,880
68,163,188,216,584,623,741,766
68,182,241,255,335,390,584,741
69,121,213,225,293,305,369,426
69,121,213,225,293,305,369,466
69,81,225,237,305,317,381,438
69,81,225,237,305,317,381,478
69,94,189,225,305,342,538,585
69,94,189,225,305,538,585,767
69,116,196,225,305,409,632,881
69,116,196,225,305,449,632,881
69,172,200,225,305,513,632,750
69,133,192,225,305,405,711,742
69,98,225,242,305,391,585,846
69,98,225,242,305,495,585,846
69,98,154,225,305,426,614,846
69,147,200,225,305,513,607,846
69,108,164,200,280,381,513,624
69,164,189,217,381,585,624,767
69,178,192,237,381,386,742,877
69,98,154,242,391,426,585,614
69,98,154,242,426,495,585,614
69,104,196,213,276,426,620,881
69,104,189,213,397,426,585,620
69,86,213,242,258,426,585,834
69,104,196,213,276,466,620,881
69,104,189,213,397,466,585,620
69,86,213,242,258,466,585,834
69,108,164,200,280,513,624,742
69,73,196,200,513,746,881,885
69,104,189,196,276,397,585,881
69,164,189,217,585,624,742,767
69,183,192,242,336,391,585,742
70,122,214,226,294,306,370,427
70,122,214,226,294,306,370,467
70,82,226,238,306,318,382,439
70,82,226,238,306,318,382,479
70,95,190,226,306,343,539,586
70,95,190,226,306,539,586,704
70,117,197,226,306,410,633,882
70,117,197,226,306,450,633,882
70,173,201,226,306,514,633,751
70,134,193,226,306,406,712,743
70,99,226,243,306,392,586,847
70,99,226,243,306,496,586,847
70,99,155,226,306,427,615,847
70,148,201,226,306,514,608,847
70,109,165,201,281,382,514,625
70,165,190,218,382,586,625,704
70,179,193,238,382,387,743,878
70,99,155,243,392,427,586,615
70,99,155,243,427,496,586,615
70,105,197,214,277,427,621,882
70,105,190,214,398,427,586,621
70,87,214,243,259,427,586,835
70,105,197,214,277,467,621,882
70,105,190,214,398,467,586,621
70,87,214,243,259,467,586,835
70,109,165,201,281,514,625,743
70,74,197,201,514,747,882,886
70,105,190,197,277,398,586,882
70,165,190,218,586,625,704,743
70,184,193,243,337,392,586,743
71,123,215,227,295,307,371,428
71,123,215,227,295,307,371,468
71,83,227,239,307,319,383,440
71,83,227,239,307,319,383,480
71,96,191,227,307,344,540,587
71,96,191,227,307,540,587,705
71,118,198,227,307,411,634,883
71,118,198,227,307,451,634,883
71,174,202,227,307,515,634,752
71,135,194,227,307,407,713,744
71,100,227,244,307,393,587,848
71,100,227,244,307,497,587,848
71,100,156,227,307,428,616,848
71,149,202,227,307,515,609,848
71,110,166,202,282,383,515,626
71,166,191,219,383,587,626,705
71,180,194,239,383,388,744,879
71,100,156,244,393,428,587,616
71,100,156,244,428,497,587,616
71,106,198,215,278,428,622,883
71,106,191,215,399,428,587,622
71,88,215,244,260,428,587,836
71,106,198,215,278,468,622,883
71,106,191,215,399,468,587,622
71,88,215,244,260,468,587,836
71,110,166,202,282,515,626,744
71,75,198,202,515,748,883,887
71,106,191,198,278,399,587,883
71,166,191,219,587,626,705,744
71,185,194,244,338,393,587,744
72,124,216,228,296,308,372,429
72,124,216,228,296,308,372,469
72,84,228,240,256,308,320,441
72,84,228,240,256,308,320,481
72,97,128,228,308,345,541,588
72,97,128,228,308,541,588,706
72,119,199,228,308,412,635,884
72,119,199,228,308,452,635,884
72,175,203,228,308,516,635,753
72,136,195,228,308,408,714,745
72,101,228,245,308,394,588,849
72,101,228,245,308,498,588,849
72,101,157,228,308,429,617,849
72,150,203,228,308,516,610,849
72,111,167,203,283,320,516,627
72,128,167,220,320,588,627,706
72,181,195,240,320,389,745,880
72,101,157,245,394,429,588,617
72,101,157,245,429,498,588,617
72,107,199,216,279,429,623,884
72,107,128,216,400,429,588,623
72,89,216,245,261,429,588,837
72,107,199,216,279,469,623,884
72,107,128,216,400,469,588,623
72,89,216,245,261,469,588,837
72,111,167,203,283,516,627,745
72,76,199,203,516,749,884,888
72,107,128,199,279,400,588,884
72,128,167,220,588,627,706,745
72,186,195,245,339,394,588,745
73,125,217,229,297,309,373,430
73,125,217,229,297,309,373,470
73,85,229,241,257,309,321,442
73,85,229,241,257,309,321,482
73,98,129,229,309,346,542,589
73,98,129,229,309,542,589,707
73,120,200,229,309,413,636,885
73,120,200,229,309,453,636,885
73,176,204,229,309,517,636,754
73,137,196,229,309,409,715,746
73,102,229,246,309,395,589,850
73,102,229,246,309,499,589,850
73,102,158,229,309,430,618,850
73,151,204,229,309,517,611,850
73,112,168,204,284,321,517,628
73,129,168,221,321,589,628,707
73,182,196,241,321,390,746,881
73,102,158,246,395,430,589,618
73,102,158,246,430,499,589,618
73,108,200,217,280,430,624,885
73,108,129,217,401,430,589,624
73,90,217,246,262,430,589,838
73,108,200,217,280,470,624,885
73,108,129,217,401,470,589,624
73,90,217,246,262,470,589,838
73,112,168,204,284,517,628,746
73,77,200,204,517,750,885,889
73,108,129,200,280,401,589,885
73,129,168,221,589,628,707,746
73,187,196,246,340,395,589,746
74,126,218,230,298,310,374,431
74,126,218,230,298,310,374,471
74,86,230,242,258,310,322,443
74,86,230,242,258,310,322,483
74,99,130,230,310,347,543,590
74,99,130,230,310,543,590,708
74,121,201,230,310,414,637,886
74,121,201,230,310,454,637,886
74,177,205,230,310,518,637,755
74,138,197,230,310,410,716,747
74,103,230,247,310,396,590,851
74,103,230,247,310,500,590,851
74,103,159,230,310,431,619,851
74,152,205,230,310,518,612,851
74,113,169,205,285,322,518,629
74,130,169,222,322,590,629,708
74,183,197,242,322,391,747,882
74,103,159,247,396,431,590,619
74,103,159,247,431,500,590,619
74,109,201,218,281,431,625,886
74,109,130,218,402,431,590,625
74,91,218,247,263,431,590,839
74,109,201,218,281,471,625,886
74,109,130,218,402,471,590,625
74,91,218,247,263,471,590,839
74,113,169,205,285,518,629,747
74,78,201,205,518,751,886,890
74,109,130,201,281,402,590,886
74,130,169,222,590,629,708,747
74,188,197,247,341,396,590,747
75,127,219,231,299,311,375,432
75,127,219,231,299,311,375,472
75,87,231,243,259,311,323,444
75,87,231,243,259,311,323,484
75,100,131,231,311,348,544,591
75,100,131,231,311,544,591,709
75,122,202,231,311,415,638,887
75,122,202,231,311,455,638,887
75,178,206,231,311,519,638,756
75,139,198,231,311,411,717,748
75,104,231,248,311,397,591,852
75,104,231,248,311,501,591,852
75,104,160,231,311,432,620,852
75,153,206,231,311,519,613,852
75,114,170,206,286,323,519,630
75,131,170,223,323,591,630,709
75,184,198,243,323,392,748,883
75,104,160,248,397,432,591,620
75,104,160,248,432,501,591,620
75,110,202,219,282,432,626,887
75,110,131,219,403,432,591,626
75,92,219,248,264,432,591,840
75,110,202,219,282,472,626,887
75,110,131,219,403,472,591,626
75,92,219,248,264,472,591,840
75,114,170,206,286,519,630,748
75,79,202,206,519,752,887,891
75,110,131,202,282,403,591,887
75,131,170,223,591,630,709,748
75,189,198,248,342,397,591,748
76,88,232,244,260,312,324,445
76,88,232,244,260,312,324,485
76,101,132,232,312,349,545,592
76,101,132,232,312,545,592,710
76,123,203,232,312,416,639,888
76,123,203,232,312,456,639,888
76,179,207,232,312,520,639,757
76,140,199,232,312,412,718,749
76,105,232,249,312,398,592,853
76,105,232,249,312,502,592,853
76,105,161,232,312,433,621,853
76,154,207,232,312,520,614,853
76,115,171,207,287,324,520,631
76,132,171,224,324,592,631,710
76,185,199,244,324,393,749,884
76,105,161,249,398,433,592,621
76,105,161,249,433,502,592,621
76,111,203,220,283,433,627,888
76,111,132,220,404,433,592,627
76,93,220,249,265,433,592,841
76,111,203,220,283,473,627,888
76,111,132,220,404,473,592,627
76,93,220,249,265,473,592,841
76,115,171,207,287,520,631,749
76,80,203,207,520,753,888,892
76,111,132,203,283,404,592,888
76,132,171,224,592,631,710,749
76,190,199,249,343,398,592,749
77,89,233,245,261,313,325,446
77,89,233,245,261,313,325,486
77,102,133,233,313,350,546,593
77,102,133,233,313,546,593,711
77,124,204,233,313,417,576,889
77,124,204,233,313,457,576,889
77,180,208,233,313,521,576,758
77,141,200,233,313,413,719,750
77,106,233,250,313,399,593,854
77,106,233,250,313,503,593,854
77,106,162,233,313,434,622,854
77,155,208,233,313,521,615,854
77,116,172,208,288,325,521,632
77,133,172,225,325,593,632,711
77,186,200,245,325,394,750,885
77,106,162,250,399,434,593,622
77,106,162,250,434,503,593,622
77,112,204,221,284,434,628,889
77,112,133,221,405,434,593,628
77,94,221,250,266,434,593,842
77,112,204,221,284,474,628,889
77,112,133,221,405,474,593,628
77,94,221,250,266,474,593,842
77,116,172,208,288,521,632,750
77,81,204,208,521,754,889,893
77,112,133,204,284,405,593,889
77,133,172,225,593,632,711,750
77,191,200,250,344,399,593,750
78,90,234,246,262,314,326,447
78,90,234,246,262,314,326,487
78,103,134,234,314,351,547,594
78,103,134,234,314,547,594,712
78,125,205,234,314,418,577,890
78,125,205,234,314,458,577,890
78,181,209,234,314,522,577,759
78,142,201,234,314,414,720,751
78,107,234,251,314,400,594,855
78,107,234,251,314,504,594,855
78,107,163,234,314,435,623,855
78,156,209,234,314,522,616,855
78,117,173,209,289,326,522,633
78,134,173,226,326,594,633,712
78,187,201,246,326,395,751,886
78,107,163,251,400,435,594,623
78,107,163,251,435,504,594,623
78,113,205,222,285,435,629,890
78,113,134,222,406,435,594,629
78,95,222,251,267,435,594,843
78,113,205,222,285,475,629,890
78,113,134,222,406,475,594,629
78,95,222,251,267,475,594,843
78,117,173,209,289,522,633,751
78,82,205,209,522,755,890,894
78,113,134,205,285,406,594,890
78,134,173,226,594,633,712,751
78,128,201,251,345,400,594,751
79,91,235,247,263,315,327,384
79,91,235,247,263,315,327,488
79,104,135,235,315,352,548,595
79,104,135,235,315,548,595,713
79,126,206,235,315,419,578,891
79,126,206,235,315,459,578,891
79,182,210,235,315,523,578,760
79,143,202,235,315,415,721,752
79,108,235,252,315,401,595,856
79,108,235,252,315,505,595,856
79,108,164,235,315,436,624,856
79,157,210,235,315,523,617,856
79,118,174,210,290,327,523,634
79,135,174,227,327,595,634,713
79,188,202,247,327,396,752,887
79,108,164,252,401,436,595,624
79,108,164,252,436,505,595,624
79,114,206,223,286,436,630,891
79,114,135,223,407,436,595,630
79,96,223,252,268,436,595,844
79,114,206,223,286,476,630,891
79,114,135,223,407,476,595,630
79,96,223,252,268,476,595,844
79,118,174,210,290,523,634,752
79,83,206,210,523,756,891,895
79,114,135,206,286,407,595,891
79,135,174,227,595,634,713,752
79,129,202,252,346,401,595,752
80,92,236,248,264,316,328,385
80,92,236,248,264,316,328,489
80,105,136,236,316,353,549,596
80,105,136,236,316,549,596,714
80,127,207,236,316,420,579,892
80,127,207,236,316,460,579,892
80,183,211,236,316,524,579,761
80,144,203,236,316,416,722,753
80,109,236,253,316,402,596,857
80,109,236,253,316,506,596,857
80,109,165,236,316,437,625,857
80,158,211,236,316,524,618,857
80,119,175,211,291,328,524,635
80,136,175,228,328,596,635,714
80,189,203,248,328,397,753,888
80,109,165,253,402,437,596,625
80,109,165,253,437,506,596,625
80,115,207,224,287,437,631,892
80,115,136,224,408,437,596,631
80,97,224,253,269,437,596,845
80,115,207,224,287,477,631,892
80,115,136,224,408,477,596,631
80,97,224,253,269,477,596,845
80,119,175,211,291,524,635,753
80,84,207,211,524,757,832,892
80,115,136,207,287,408,596,892
80,136,175,228,596,635,714,753
80,130,203,253,347,402,596,753
81,93,237,249,265,317,329,386
81,93,237,249,265,317,329,490
81,106,137,237,317,354,550,597
81,106,137,237,317,550,597,715
81,184,212,237,317,525,580,762
81,145,204,237,317,417,723,754
81,110,237,254,317,403,597,858
81,110,237,254,317,507,597,858
81,110,166,237,317,438,626,858
81,159,212,237,317,525,619,858
81,120,176,212,292,329,525,636
81,137,176,229,329,597,636,715
81,190,204,249,329,398,754,889
81,110,166,254,403,438,597,626
81,110,166,254,438,507,597,626
81,116,208,225,288,438,632,893
81,116,137,225,409,438,597,632
81,98,225,254,270,438,597,846
81,116,208,225,288,478,632,893
81,116,137,225,409,478,597,632
81,98,225,254,270,478,597,846
81,120,176,212,292,525,636,754
81,85,208,212,525,758,833,893
81,116,137,208,288,409,597,893
81,137,176,229,597,636,715,754
81,131,204,254,348,403,597,754
82,94,238,250,266,318,330,387
82,94,238,250,266,318,330,491
82,107,138,238,318,355,551,598
82,107,138,238,318,551,598,716
82,185,213,238,318,526,581,763
82,146,205,238,318,418,724,755
82,111,238,255,318,404,598,859
82,111,238,255,318,508,598,859
82,111,167,238,318,439,627,859
82,160,213,238,318,526,620,859
82,121,177,213,293,330,526,637
82,138,177,230,330,598,637,716
82,191,205,250,330,399,755,890
82,111,167,255,404,439,598,627
82,111,167,255,439,508,598,627
82,117,209,226,289,439,633,894
82,117,138,226,410,439,598,633
82,99,226,255,271,439,598,847
82,117,209,226,289,479,633,894
82,117,138,226,410,479,598,633
82,99,226,255,271,479,598,847
82,121,177,213,293,526,637,755
82,86,209,213,526,759,834,894
82,117,138,209,289,410,598,894
82,138,177,230,598,637,716,755
82,132,205,255,349,404,598,755
83,95,239,251,267,319,331,388
83,95,239,251,267,319,331,492
83,108,139,239,319,356,552,599
83,108,139,239,319,552,599,717
83,186,214,239,319,527,582,764
83,147,206,239,319,419,725,756
83,112,192,239,319,405,599,860
83,112,192,239,319,509,599,860
83,112,168,239,319,440,628,860
83,161,214,239,319,527,621,860
83,122,178,214,294,331,527,638
83,139,178,231,331,599,638,717
83,128,206,251,331,400,756,891
83,112,168,192,405,440,599,628
83,112,168,192,440,509,599,628
83,118,210,227,290,440,634,895
83,118,139,227,411,440,599,634
83,100,192,227,272,440,599,848
83,118,210,227,290,480,634,895
83,118,139,227,411,480,599,634
83,100,192,227,272,480,599,848
83,122,178,214,294,527,638,756
83,87,210,214,527,760,835,895
83,118,139,210,290,411,599,895
83,139,178,231,599,638,717,756
83,133,192,206,350,405,599,756
84,96,240,252,256,268,332,389
84,96,240,252,256,268,332,493
84,109,140,240,256,357,553,600
84,109,140,240,256,553,600,718
84,187,215,240,256,528,583,765
84,148,207,240,256,420,726,757
84,113,193,240,256,406,600,861
84,113,193,240,256,510,600,861
84,113,169,240,256,441,629,861
84,162,215,240,256,528,622,861
84,123,179,215,295,332,528,639
84,140,179,232,332,600,639,718
84,129,207,252,332,401,757,892
84,113,169,193,406,441,600,629
84,113,169,193,441,510,600,629
84,119,211,228,291,441,635,832
84,119,140,228,412,441,600,635
84,101,193,228,273,441,600,849
84,119,211,228,291,481,635,832
84,119,140,228,412,481,600,635
84,101,193,228,273,481,600,849
84,123,179,215,295,528,639,757
84,88,211,215,528,761,832,836
84,119,140,211,291,412,600,832
84,140,179,232,600,639,718,757
84,134,193,207,351,406,600,757
85,97,241,253,257,269,333,390
85,97,241,253,257,269,333,494
85,110,141,241,257,358,554,601
85,110,141,241,257,554,601,719
85,188,216,241,257,529,584,766
85,149,208,241,257,421,727,758
85,114,194,241,257,407,601,862
85,114,194,241,257,511,601,862
85,114,170,241,257,442,630,862
85,163,216,241,257,529,623,862
85,124,180,216,296,333,529,576
85,141,180,233,333,576,601,719
85,130,208,253,333,402,758,893
85,114,170,194,407,442,601,630
85,114,170,194,442,511,601,630
85,120,212,229,292,442,636,833
85,120,141,229,413,442,601,636
85,102,194,229,274,442,601,850
85,120,212,229,292,482,636,833
85,120,141,229,413,482,601,636
85,102,194,229,274,482,601,850
85,124,180,216,296,529,576,758
85,89,212,216,529,762,833,837
85,120,141,212,292,413,601,833
85,141,180,233,576,601,719,758
85,135,194,208,352,407,601,758
86,98,242,254,258,270,334,391
86,98,242,254,258,270,334,495
86,111,142,242,258,359,555,602
86,111,142,242,258,555,602,720
86,189,217,242,258,530,585,767
86,150,209,242,258,422,728,759
86,115,195,242,258,408,602,863
86,115,195,242,258,448,602,863
86,115,171,242,258,443,631,863
86,164,217,242,258,530,624,863
86,125,181,217,297,334,530,577
86,142,181,234,334,577,602,720
86,131,209,254,334,403,759,894
86,115,171,195,408,443,602,631
86,115,171,195,443,448,602,631
86,121,213,230,293,443,637,834
86,121,142,230,414,443,602,637
86,103,195,230,275,443,602,851
86,121,213,230,293,483,637,834
86,121,142,230,414,483,602,637
86,103,195,230,275,483,602,851
86,125,181,217,297,530,577,759
86,90,213,217,530,763,834,838
86,121,142,213,293,414,602,834
86,142,181,234,577,602,720,759
86,136,195,209,353,408,602,759
87,99,243,255,259,271,335,392
87,99,243,255,259,271,335,496
87,112,143,243,259,360,556,603
87,112,143,243,259,556,603,721
87,190,218,243,259,531,586,704
87,151,210,243,259,423,729,760
87,116,196,243,259,409,603,864
87,116,196,243,259,449,603,864
87,116,172,243,259,444,632,864
87,165,218,243,259,531,625,864
87,126,182,218,298,335,531,578
87,143,182,235,335,578,603,721
87,132,210,255,335,404,760,895
87,116,172,196,409,444,603,632
87,116,172,196,444,449,603,632
87,122,214,231,294,444,638,835
87,122,143,231,415,444,603,638
87,104,196,231,276,444,603,852
87,122,214,231,294,484,638,835
87,122,143,231,415,484,603,638
87,104,196,231,276,484,603,852
87,126,182,218,298,531,578,760
87,91,214,218,531,764,835,839
87,122,143,214,294,415,603,835
87,143,182,235,578,603,721,760
87,137,196,210,354,409,603,760
88,100,192,244,260,272,336,393
88,100,192,244,260,272,336,497
88,113,144,244,260,361,557,604
88,113,144,244,260,557,604,722
88,191,219,244,260,532,587,705
88,152,211,244,260,424,730,761
88,117,197,244,260,410,604,865
88,117,197,244,260,450,604,865
88,117,173,244,260,445,633,865
88,166,219,244,260,532,626,865
88,127,183,219,299,336,532,579
88,144,183,236,336,579,604,722
88,133,192,211,336,405,761,832
88,117,173,197,410,445,604,633
88,117,173,197,445,450,604,633
88,123,215,232,295,445,639,836
88,123,144,232,416,445,604,639
88,105,197,232,277,445,604,853
88,123,215,232,295,485,639,836
88,123,144,232,416,485,604,639
88,105,197,232,277,485,604,853
88,127,183,219,299,532,579,761
88,92,215,219,532,765,836,840
88,123,144,215,295,416,604,836
88,144,183,236,579,604,722,761
88,138,197,211,355,410,604,761
89,101,193,245,261,273,337,394
89,101,193,245,261,273,337,498
89,114,145,245,261,362,558,605
89,114,145,245,261,558,605,723
89,128,220,245,261,533,588,706
89,153,212,245,261,425,731,762
89,118,198,245,261,411,605,866
89,118,198,245,261,451,605,866
89,118,174,245,261,446,634,866
89,167,220,245,261,533,627,866
89,145,184,237,337,580,605,723
89,134,193,212,337,406,762,833
89,118,174,198,411,446,605,634
89,118,174,198,446,451,605,634
89,124,216,233,296,446,576,837
89,124,145,233,417,446,576,605
89,106,198,233,278,446,605,854
89,124,216,233,296,486,576,837
89,124,145,233,417,486,576,605
89,106,198,233,278,486,605,854
89,93,216,220,533,766,837,841
89,124,145,216,296,417,605,837
89,145,184,237,580,605,723,762
89,139,198,212,356,411,605,762
90,102,194,246,262,274,338,395
90,102,194,246,262,274,338,499
90,115,146,246,262,363,559,606
90,115,146,246,262,559,606,724
90,129,221,246,262,534,589,707
90,154,213,246,262,426,732,763
90,119,199,246,262,412,606,867
90,119,199,246,262,452,606,867
90,119,175,246,262,447,635,867
90,168,221,246,262,534,628,867
90,146,185,238,338,581,606,724
90,135,194,213,338,407,763,834
90,119,175,199,412,447,606,635
90,119,175,199,447,452,606,635
90,125,217,234,297,447,577,838
90,125,146,234,418,447,577,606
90,107,199,234,279,447,606,855
90,125,217,234,297,487,577,838
90,125,146,234,418,487,577,606
90,107,199,234,279,487,606,855
90,94,217,221,534,767,838,842
90,125,146,217,297,418,606,838
90,146,185,238,581,606,724,763
90,140,199,213,357,412,606,763
91,103,195,247,263,275,339,396
91,103,195,247,263,275,339,500
91,116,147,247,263,364,560,607
91,116,147,247,263,560,607,725
91,130,222,247,263,535,590,708
91,155,214,247,263,427,733,764
91,120,200,247,263,413,607,868
91,120,200,247,263,453,607,868
91,120,176,247,263,384,636,868
91,169,222,247,263,535,629,868
91,147,186,239,339,582,607,725
91,136,195,214,339,408,764,835
91,120,176,200,384,413,607,636
91,120,176,200,384,453,607,636
91,126,218,235,298,384,578,839
91,126,147,235,384,419,578,607
91,108,200,235,280,384,607,856
91,126,218,235,298,488,578,839
91,126,147,235,419,488,578,607
91,108,200,235,280,488,607,856
91,95,218,222,535,704,839,843
91,126,147,218,298,419,607,839
91,147,186,239,582,607,725,764
91,141,200,214,358,413,607,764
92,104,196,248,264,276,340,397
92,104,196,248,264,276,340,501
92,117,148,248,264,365,561,608
92,117,148,248,264,561,608,726
92,131,223,248,264,536,591,709
92,156,215,248,264,428,734,765
92,121,201,248,264,414,608,869
92,121,201,248,264,454,608,869
92,121,177,248,264,385,637,869
92,170,223,248,264,536,630,869
92,148,187,240,340,583,608,726
92,137,196,215,340,409,765,836
92,121,177,201,385,414,608,637
92,121,177,201,385,454,608,637
92,127,219,236,299,385,579,840
92,127,148,236,385,420,579,608
92,109,201,236,281,385,608,857
92,127,219,236,299,489,579,840
92,127,148,236,420,489,579,608
92,109,201,236,281,489,608,857
92,96,219,223,536,705,840,844
92,127,148,219,299,420,608,840
92,148,187,240,583,608,726,765
92,142,201,215,359,414,608,765
93,105,197,249,265,277,341,398
93,105,197,249,265,277,341,502
93,118,149,249,265,366,562,609
93,118,149,249,265,562,609,727
93,132,224,249,265,537,592,710
93,157,216,249,265,429,735,766
93,122,202,249,265,415,609,870
93,122,202,249,265,455,609,870
93,122,178,249,265,386,638,870
93,171,224,249,265,537,631,870
93,149,188,241,341,584,609,727
93,138,197,216,341,410,766,837
93,122,178,202,386,415,609,638
93,122,178,202,386,455,609,638
93,110,202,237,282,386,609,858
93,110,202,237,282,490,609,858
93,97,220,224,537,706,841,845
93,149,188,241,584,609,727,766
93,143,202,216,360,415,609,766
94,106,198,250,266,278,342,399
94,106,198,250,266,278,342,503
94,119,150,250,266,367,563,610
94,119,150,250,266,563,610,728
94,133,225,250,266,538,593,711
94,158,217,250,266,430,736,767
94,123,203,250,266,416,610,871
94,123,203,250,266,456,610,871
94,123,179,250,266,387,639,871
94,172,225,250,266,538,632,871
94,150,189,242,342,585,610,728
94,139,198,217,342,411,767,838
94,123,179,203,387,416,610,639
94,123,179,203,387,456,610,639
94,111,203,238,283,387,610,859
94,111,203,238,283,491,610,859
94,98,221,225,538,707,842,846
94,150,189,242,585,610,728,767
94,144,203,217,361,416,610,767
95,107,199,251,267,279,343,400
95,107,199,251,267,279,343,504
95,120,151,251,267,368,564,611
95,120,151,251,267,564,611,729
95,134,226,251,267,539,594,712
95,159,218,251,267,431,704,737
95,124,204,251,267,417,611,872
95,124,204,251,267,457,611,872
95,124,180,251,267,388,576,872
95,173,226,251,267,539,633,872
95,151,190,243,343,586,611,729
95,140,199,218,343,412,704,839
95,124,180,204,388,417,576,611
95,124,180,204,388,457,576,611
95,112,204,239,284,388,611,860
95,112,204,239,284,492,611,860
95,99,222,226,539,708,843,847
95,151,190,243,586,611,704,729
95,145,204,218,362,417,611,704
96,108,200,252,268,280,344,401
96,108,200,252,268,280,344,505
96,121,152,252,268,369,565,612
96,121,152,252,268,565,612,730
96,135,227,252,268,540,595,713
96,160,219,252,268,432,705,738
96,125,205,252,268,418,612,873
96,125,205,252,268,458,612,873
96,125,181,252,268,389,577,873
96,174,227,252,268,540,634,873
96,152,191,244,344,587,612,730
96,141,200,219,344,413,705,840
96,125,181,205,389,418,577,612
96,125,181,205,389,458,577,612
96,113,205,240,285,389,612,861
96,113,205,240,285,493,612,861
96,100,223,227,540,709,844,848
96,152,191,244,587,612,705,730
96,146,205,219,363,418,612,705
97,109,201,253,269,281,345,402
97,109,201,253,269,281,345,506
97,122,153,253,269,370,566,613
97,122,153,253,269,566,613,731
97,136,228,253,269,541,596,714
97,161,220,253,269,433,706,739
97,126,206,253,269,419,613,874
97,126,206,253,269,459,613,874
97,126,182,253,269,390,578,874
97,175,228,253,269,541,635,874
97,128,153,245,345,588,613,731
97,142,201,220,345,414,706,841
97,126,182,206,390,419,578,613
97,126,182,206,390,459,578,613
97,114,206,241,286,390,613,862
97,114,206,241,286,494,613,862
97,101,224,228,541,710,845,849
97,128,153,245,588,613,706,731
97,147,206,220,364,419,613,706
98,110,202,254,270,282,346,403
98,110,202,254,270,282,346,507
98,123,154,254,270,371,567,614
98,123,154,254,270,567,614,732
98,137,229,254,270,542,597,715
98,162,221,254,270,434,707,740
98,127,207,254,270,420,614,875
98,127,207,254,270,460,614,875
98,127,183,254,270,391,579,875
98,176,229,254,270,542,636,875
98,129,154,246,346,589,614,732
98,143,202,221,346,415,707,842
98,127,183,207,391,420,579,614
98,127,183,207,391,460,579,614
98,115,207,242,287,391,614,863
98,115,207,242,287,495,614,863
98,102,225,229,542,711,846,850
98,129,154,246,589,614,707,732
98,148,207,221,365,420,614,707
99,111,203,255,271,283,347,404
99,111,203,255,271,283,347,508
99,124,155,255,271,372,568,615
99,124,155,255,271,568,615,733
99,138,230,255,271,543,598,716
99,163,222,255,271,435,708,741
99,177,230,255,271,543,637,876
99,130,155,247,347,590,615,733
99,144,203,222,347,416,708,843
99,116,208,243,288,392,615,864
99,116,208,243,288,496,615,864
99,103,226,230,543,712,847,851
99,130,155,247,590,615,708,733
99,149,208,222,366,421,615,708
100,112,192,204,272,284,348,405
100,112,192,204,272,284,348,509
100,125,156,192,272,373,569,616
100,125,156,192,272,569,616,734
100,139,192,231,272,544,599,717
100,164,192,223,272,436,709,742
100,178,192,231,272,544,638,877
100,131,156,248,348,591,616,734
100,145,204,223,348,417,709,844
100,117,209,244,289,393,616,865
100,117,209,244,289,497,616,865
100,104,227,231,544,713,848,852
100,131,156,248,591,616,709,734
100,150,209,223,367,422,616,709
101,113,193,205,273,285,349,406
101,113,193,205,273,285,349,510
101,126,157,193,273,374,570,617
101,126,157,193,273,570,617,735
101,140,193,232,273,545,600,718
101,165,193,224,273,437,710,743
101,179,193,232,273,545,639,878
101,132,157,249,349,592,617,735
101,146,205,224,349,418,710,845
101,118,210,245,290,394,617,866
101,118,210,245,290,498,617,866
101,105,228,232,545,714,849,853
101,132,157,249,592,617,710,735
101,151,210,224,368,423,617,710
102,114,194,206,274,286,350,407
102,114,194,206,274,286,350,511
102,127,158,194,274,375,571,618
102,127,158,194,274,571,618,736
102,141,194,233,274,546,601,719
102,166,194,225,274,438,711,744
102,180,194,233,274,546,576,879
102,133,158,250,350,593,618,736
102,147,206,225,350,419,711,846
102,119,211,246,291,395,618,867
102,119,211,246,291,499,618,867
102,106,229,233,546,715,850,854
102,133,158,250,593,618,711,736
102,152,211,225,369,424,618,711
103,115,195,207,275,287,351,408
103,115,195,207,275,287,351,448
103,142,195,234,275,547,602,720
103,167,195,226,275,439,712,745
103,181,195,234,275,547,577,880
103,134,159,251,351,594,619,737
103,148,207,226,351,420,712,847
103,120,212,247,292,396,619,868
103,120,212,247,292,500,619,868
103,107,230,234,547,716,851,855
103,134,159,251,594,619,712,737
103,153,212,226,370,425,619,712
104,116,196,208,276,288,352,409
104,116,196,208,276,288,352,449
104,143,196,235,276,548,603,721
104,168,196,227,276,440,713,746
104,182,196,235,276,548,578,881
104,135,160,252,352,595,620,738
104,149,208,227,352,421,713,848
104,121,213,248,293,397,620,869
104,121,213,248,293,501,620,869
104,108,231,235,548,717,852,856
104,135,160,252,595,620,713,738
104,154,213,227,371,426,620,713
105,117,197,209,277,289,353,410
105,117,197,209,277,289,353,450
105,144,197,236,277,549,604,722
105,169,197,228,277,441,714,747
105,183,197,236,277,549,579,882
105,136,161,253,353,596,621,739
105,150,209,228,353,422,714,849
105,122,214,249,294,398,621,870
105,122,214,249,294,502,621,870
105,109,232,236,549,718,853,857
105,136,161,253,596,621,714,739
105,155,214,228,372,427,621,714
106,118,198,210,278,290,354,411
106,118,198,210,278,290,354,451
106,145,198,237,278,550,605,723
106,170,198,229,278,442,715,748
106,184,198,237,278,550,580,883
106,137,162,254,354,597,622,740
